bedrooms,bathrooms,area,age,price
4,2.5,6875,2014,569995
5,2.75,10315,2006,561000
3,2.5,32880,1993,560000
4,1.75,5688,1939,550000
3,3,5978,2012,535000
3,1,7080,1952,522000
4,2.25,6900,1975,512500
3,1.75,43560,1962,510000
3,2.5,27566,1995,510000
3,3,5000,1913,509000
3,2,6394,1918,500000
3,1.75,6250,1941,499950
3,3.5,27598,1995,496000
3,2.25,7573,1983,490000
3,2.5,7478,2002,489950
2,2,6000,1918,477500
3,2.5,6134,2004,470000
3,1.75,2003,1908,460000
4,2.5,9608,2005,450000
2,2.5,1296,2008,449000
4,2.5,8038,2002,440000
4,2.5,6380,1940,435000
3,2.5,4065,1996,435000
2,1.5,1245,2001,435000
3,2.5,5368,2004,416000
3,1.75,7100,1976,408000
2,1.5,937,2003,350000
3,2.5,7565,1999,349950
2,2,4659,2005,344000
4,2.5,7475,1992,340000
3,2.5,4800,1921,340000
3,1.5,7560,1941,324950
3,2.5,8125,1999,295000
3,2.25,10454,1977,280000
2,2,5765,1936,278750
3,1.5,6527,1957,265000
2,1,4640,1943,250000
4,2.5,5770,1994,250000
2,2,1357,1990,249000
3,1,6173,1948,235000
4,1.5,6400,1975,199000
3,1,19600,1978,196000
4,1.75,21303,1962,950000
3,2,3090,1911,570000
4,1,5500,1950,439500
3,1.5,161913,1952,370000
2,1.75,43748,1967,295000
4,2.5,10489,1990,683000
4,2.5,12753,1981,600000
2,2,4647,2008,560000
4,1.75,7313,1973,340000
4,3.5,9050,1990,1770000
3,2.5,9576,2005,1270000
4,3.5,5335,2006,1210000
4,2.25,18000,1951,1150000
4,3.75,8258,2012,949950
4,3,11740,1957,940000
3,3.25,4446,2001,930000
5,2.5,9639,1959,868500
4,3,7838,2003,810000
3,1,3243,1912,796000
3,2.5,1487,2009,779000
2,1.75,6930,1947,766500
4,1,5500,1912,765000
3,3.25,60548,2005,729000
5,3,14134,2004,695000
3,1.75,9377,1962,687500
3,1.75,2446,1961,676500
4,2.25,8715,1976,675000
3,2.5,10047,1996,665000
4,2.5,8000,1952,665000
3,1.75,6000,1957,635000
3,2.5,32772,1992,630000
3,2.5,47044,1975,624000
3,1.75,4000,1950,615000
5,3.5,7980,2005,615000
4,2.25,9000,1965,586000
4,2.25,12155,1968,575000
3,3.5,1021,2006,570000
2,1.75,102366,1994,570000
4,1.5,3420,1923,560000
3,2.75,13252,1975,550000
3,2.25,20018,1948,540000
4,1.75,7957,1967,537000
3,2,16530,1967,525000
3,2.5,2350,1996,525000
3,1.75,65501,1984,500000
2,1.75,114562,1968,499000
3,2.75,6720,1947,493000
3,2.5,7887,2004,485000
4,2.5,5757,2004,475000
2,2.5,1249,2006,459000
2,1.75,5850,1942,458000
3,1,9473,1955,453000
3,2.5,48994,1984,450000
2,2,4908,2006,450000
3,1.5,9711,1956,450000
3,2.5,5800,2004,440000
4,3.5,4869,2007,440000
2,1.75,12142,1976,435000
3,1.75,7210,1975,434500
5,3,8432,2004,430000
2,1.5,4160,1947,421000
3,1,12690,1969,400000
3,1.75,5668,1941,396000
4,3.75,3797,1917,392000
4,1,4840,1950,390000
5,2.75,8160,1999,384000
3,2.5,7857,1980,359000
3,1,8968,1956,355000
2,1,5250,1942,350000
3,1.75,4800,1953,335000
3,1.75,16262,1980,334950
5,2.5,4972,2006,330000
3,1,6530,1969,307500
3,1.75,9800,1991,306000
4,2.5,7895,1999,302000
4,2.25,9613,1989,300000
2,1,3000,1904,299950
3,2.5,169448,2003,293000
4,2.25,8925,1974,289000
3,2,5000,1983,240000
4,1.75,9899,1967,229900
4,2,14120,1966,225000
2,1,18700,1940,198900
3,2,9225,1955,147400
1,1,10280,1920,110000
2,1,9000,1939,85000
3,2.5,29111,1925,1880000
3,3.25,10623,1999,1150000
4,2.5,9380,1988,1110000
4,3,2650,2014,1110000
4,1.75,4000,1929,980000
4,3,3836,1969,957000
4,3.5,6750,1951,880000
3,2,4625,1927,835000
3,1.5,8545,1952,816000
3,2.25,5001,2014,802000
5,2.5,9024,1999,800000
4,2.5,9627,1976,749000
3,2.5,50800,1968,735000
4,1.75,11041,1962,720000
5,2,6131,1940,719000
4,2.75,8937,1976,675000
4,2.75,11894,1968,640000
5,3.25,34200,1986,635000
4,2.5,9235,1977,623000
3,1.5,4200,1916,588000
3,3.5,2197,2010,585000
3,1.75,10875,1977,578000
4,1.75,8800,1965,560000
4,1.75,5946,1957,555000
3,2.5,7749,1988,550000
2,1.5,2970,1903,550000
2,0.75,4000,1909,550000
4,2.5,6788,2002,530000
3,2.5,9153,2007,509950
4,1.5,5750,1915,500000
2,2,3961,2010,485000
3,2,7232,1985,460000
4,2.25,10000,1979,452250
3,1.75,8667,1982,450000
3,1.75,5488,1939,450000
3,1.75,16863,1980,445000
3,2.25,1800,1983,440000
3,2.75,12860,1965,430000
2,2,4225,2003,428000
3,2.5,3218,2008,427000
4,2.25,7700,1976,426000
2,1,2970,1910,425000
3,3.25,1350,2005,425000
4,1,4160,1924,425000
5,2.25,64033,1983,420000
3,2.25,8500,1977,419950
4,2,7255,1959,400000
4,2.5,5397,1998,400000
2,1,4000,1911,385000
4,1.75,10186,1965,380000
2,1,5400,1952,379000
2,1,4800,1917,365000
4,2.25,6508,1996,360000
5,2.5,7111,1968,360000
3,2.25,8765,1977,356000
3,2.75,8396,1995,353000
3,2.75,5280,1950,350000
4,2.5,7697,1987,348000
3,1.75,9450,1943,338995
3,1,5040,1964,333000
4,1.75,9880,1967,333000
3,1,9136,1953,330000
3,1.75,5209,1908,329900
4,2.5,5366,2002,321000
3,2.5,9907,1991,319950
3,2.5,4500,2012,317950
3,1,8333,1982,315000
4,2,8362,1966,312000
4,1,5750,1971,310000
2,1,4132,1942,289000
3,1.5,12196,1967,285000
6,3,9373,1991,280000
4,2.5,8076,1994,279000
3,1.75,12600,1980,272500
2,1.5,209959,1954,270000
3,2.5,6653,1990,269000
1,1,4725,1939,264000
4,2.75,5000,1984,260000
3,1,6600,1970,243000
3,1,9600,1972,242000
3,1.75,8362,1967,235000
4,2.5,7875,1978,234500
3,1,9083,1955,230000
3,1,9199,1955,228000
3,1.75,14182,1978,225000
2,2,2550,2004,219000
3,1.5,11571,1961,213500
3,1,60720,1912,209900
2,1,6400,1943,179900
3,1,9832,1970,169950
3,1,5800,1900,169900
2,1,4755,1980,155000
2,1,7153,1944,118125
4,3.25,4838,1991,2900000
4,2.5,13341,1928,1600000
4,2.5,5450,1925,1160000
6,3.25,107362,1963,1100000
3,2.75,6350,1979,990000
3,2.5,3750,2014,959000
4,3,7108,2011,870000
4,4,18223,2013,799900
5,2.5,9570,1966,795000
4,3,3600,1929,780000
3,1.5,7080,1952,720000
4,2.5,7571,2009,706000
4,1.75,11739,1959,705000
5,2.25,61419,1979,696500
4,3.5,49223,2004,679000
4,2.5,11560,1962,674000
3,3,5067,1993,653000
4,2.5,7238,1989,635000
2,2.5,8840,2001,635000
5,3.25,7254,2005,632500
4,2.5,8127,1924,600000
2,1,3775,1917,599950
3,2.5,10223,1988,590000
3,3.25,1230,2008,590000
4,2.75,9825,2012,579000
4,2.25,9800,1968,561500
3,2,3600,1900,549000
3,2,19200,2004,545400
3,1.75,4500,1909,518000
3,2.25,4635,1930,517000
3,1.5,6750,1950,500000
3,2.75,3128,1979,490000
4,2.5,12696,1977,490000
5,1.5,4268,1924,470000
4,2.75,16934,1958,445000
3,1.5,6010,1946,440000
3,1.75,9885,1978,438000
2,1.75,224769,1950,400000
3,2,16815,1972,390000
3,2,7300,1955,375000
4,1.5,6650,1958,375000
2,2,15000,1985,365000
3,1.75,7620,1968,361810
3,1.75,8742,1955,361000
6,4.5,8504,1980,350000
3,1.75,38095,1978,345000
3,1,10500,1966,342500
2,0.75,48292,1947,340000
3,1.75,8422,1967,340000
4,2.5,4513,2005,338500
3,1,4548,1954,333000
3,1,5775,1928,330000
3,1,7486,1970,325000
3,3,11536,1943,323500
3,2.5,4584,2003,320000
3,2.25,17424,1992,315000
3,1,3700,1909,315000
4,2.75,7320,1989,310000
3,1,9750,1967,305000
6,3,9926,2006,300000
4,1,5400,1953,299950
3,2.75,19635,1958,299000
3,1,8778,1952,299000
3,2.25,7548,1967,282000
1,1,6350,1939,279200
3,2.5,5994,1989,273000
3,2.5,19200,2005,270000
3,2.25,10378,1977,255000
2,1.5,5773,1985,250000
2,1.75,1493,2014,239800
4,2,5911,1943,232000
3,1,15273,1963,201000
2,2.75,20917,1920,199950
2,2.5,2258,1981,160000
5,4.75,47480,2003,2950000
4,2.25,16940,1974,1530000
3,2.5,10615,1991,1040000
5,3.25,7861,2005,994000
4,1.75,11793,1950,925000
3,3.5,6431,2014,914154
2,2.5,5150,1992,910000
4,2.75,5500,2014,888990
3,2,3750,1904,885000
3,2.5,91911,1984,850000
4,2.5,9972,1993,850000
4,2.5,18521,1990,734000
5,3.5,4857,2004,730000
4,3.5,5100,2003,722500
5,3.5,7642,2003,720000
4,2.75,4232,2004,710000
4,1,4087,1911,709000
4,1.5,5000,1912,657500
3,1,2400,1900,614950
3,2.25,10385,1988,613000
3,2.5,10131,1989,609000
3,1.5,7190,1952,580000
3,2.75,1521,2009,580000
3,1.75,4050,1906,575000
4,1.75,10297,1966,566000
3,2.5,216493,1991,560000
5,3,9519,2014,559950
3,2.25,15360,1965,550000
3,2.5,11656,1987,540000
3,2.5,8935,2004,540000
3,1.75,10031,1952,535000
5,2.25,8025,1960,525126
2,1,4000,1940,525000
4,1.75,8560,1970,525000
2,1.5,7200,1910,525000
2,2.75,1268,2007,525000
4,2.25,12540,1968,505000
3,2.5,8505,1951,499000
3,2.25,1353,2012,497000
3,1.5,229125,1987,475000
3,2,8509,1969,465000
3,2.5,5131,1941,460000
3,2.25,997,2010,425000
3,1,5500,1955,420000
3,1,7015,1925,408000
4,2.5,4725,2014,389517
3,2.5,17342,1984,380000
3,2.5,4725,2014,369946
3,2.5,4725,2014,367899
3,1.75,6108,1989,366000
2,1,3090,1926,366000
4,2.5,7350,1985,365000
3,2,8846,1940,360000
3,2.5,3900,2014,353900
5,3,5500,2004,350000
2,1,8081,1921,345000
3,2,10200,1953,339950
4,2.25,9920,1969,330000
3,2.25,16020,1966,325000
3,1,7050,1967,310000
2,1.5,9843,1961,309950
4,1.5,10230,1945,299980
5,2.25,11505,1963,298950
3,2.5,1332,2014,295500
3,2.25,13939,1961,291000
4,1,22500,1926,275000
4,1.75,6177,1967,275000
4,1.75,10660,1960,272000
1,1,7920,1947,269000
4,2,12155,1960,255000
3,1.75,8548,1985,250000
3,2,8100,1996,250000
3,1,7680,1946,248000
3,2.25,3788,1985,233703
3,1,10018,1954,227000
3,1,9827,1966,217000
4,1,7400,1969,215000
3,1.5,5304,1968,215000
2,1,10625,1942,109500
6,7.75,31374,2001,6890000
3,2.25,15022,1967,1050000
3,1.75,4534,1954,849000
4,2.5,35000,1983,828500
4,1,4000,1923,825000
4,3.25,5250,2012,795000
4,2.75,4864,2014,779950
4,2.5,6737,2002,739000
4,3.5,110579,1997,715000
3,2,4080,1937,699000
3,1.5,4880,1928,688000
3,2.5,4587,2010,677900
3,1,24550,1937,665000
4,2.75,6240,2001,650000
4,3.5,68377,2005,637000
3,3.5,1490,1995,625000
2,1.75,1500,2008,625000
2,1.75,8187,1983,620000
4,2.25,3225,1923,595000
3,2,9374,1959,590000
3,1.75,81021,1980,580000
3,1,4005,1929,556000
4,2,2600,1915,555000
2,2.75,1610,2009,555000
4,2.75,6731,2003,550000
4,2.5,7549,1992,550000
5,3,7555,2003,549900
3,1.75,16671,1909,540000
3,2.25,7207,1973,535100
2,1.5,5700,1937,535000
2,2.25,1312,2007,530000
3,3.25,1281,2014,526000
4,2.5,5280,2003,525000
3,1.75,20873,1955,515000
4,1.75,12039,1978,495000
4,2.25,10869,1970,490000
3,2,3000,1972,489000
3,2.25,8701,1962,469950
5,3,6371,2014,469950
3,2.5,4226,2004,450000
3,2.5,1125,2002,437500
3,2.5,1238,2008,436000
2,1,5600,1920,435000
2,1,7200,1940,435000
3,2.5,15000,1970,432000
4,2.5,6800,2002,419950
4,1.75,7900,1957,395000
4,2.5,4330,2014,389990
4,2.5,5595,2011,387990
4,1.75,7135,1955,384000
3,2.5,3075,2013,379000
3,1,12500,1954,375000
4,1.5,6052,1955,359000
3,2.5,1529,2005,358000
3,1,3863,1970,356000
3,2.5,18674,1994,350000
3,1.75,6150,1939,350000
4,2.5,2248,1914,350000
4,3,20277,1999,340000
3,2.5,6698,1997,335000
4,2.5,8596,2004,312200
3,1.5,15606,1985,309950
4,2.5,3150,2009,305000
2,1,5850,1900,285000
5,3,5260,2002,285000
4,2.5,5677,2013,280000
3,2.5,7280,1974,279000
4,2.5,9654,1979,241500
3,1,8470,1966,225000
5,1.5,94960,1929,220000
3,1,7560,1958,215000
3,2.5,2450,2009,208800
3,1,4350,1913,195000
3,1,7155,1961,185000
4,2,7641,1943,162000
2,1,20450,1948,95000
2,1.5,5000,1907,615000
4,2,3515,1969,535000
3,2.5,4656,2009,480000
5,1.75,6986,1978,318500
3,1.5,5525,1969,195000
5,2.25,16553,1968,1180000
2,2,713,2014,700000
5,2.5,4000,1926,575000
4,3.25,5001,2013,500000
2,1,7227,1948,312500
4,3.5,3800,2011,2580000
4,4.5,15246,2004,1700000
4,2.5,17400,1964,1390000
2,2.25,17861,1956,1200000
4,2.75,5000,1941,1060000
5,2.5,8200,1962,1030000
3,3.25,8131,1988,996000
3,1,6603,1912,925000
4,2.5,42580,1984,900000
4,2.75,4400,1920,890000
4,4,12811,2000,870000
4,2.5,13600,1974,865000
4,2.75,14565,1965,855000
3,3.5,5717,2000,848000
4,3.5,5494,2014,799950
2,3.25,24004,1952,780000
3,3.25,5000,2006,770000
3,2,5000,1910,727500
4,3,6000,1922,715000
5,2.75,9242,1967,713000
4,2.25,16236,1961,699900
2,2,3810,1922,691000
3,2,5980,1957,650000
4,2.5,8282,2013,620000
4,2.25,7020,1973,615000
7,4,10880,1960,597157
3,2,3600,1902,591000
3,2.5,12368,1967,565000
4,2.5,7838,2004,563500
3,2.25,7200,1985,561000
3,2.25,1481,2002,550000
3,1.75,4000,1925,545000
1,1,5000,1906,535000
4,2.25,8549,1967,525000
4,2.5,7754,1996,525000
3,2,4510,1978,510000
4,1.75,9215,1969,500000
3,1.75,14633,1977,500000
3,2.5,5502,1988,485000
3,2.5,8022,1985,475000
3,2.5,2374,2005,470000
3,2.5,8424,1968,470000
4,2.5,8536,2002,470000
3,1.75,4579,1916,443000
3,1.5,5300,1940,440000
3,1.75,4025,1917,430000
3,2.25,11403,1993,417000
3,1.5,12400,1958,415500
4,2.25,5236,2007,413900
3,2.5,4697,2002,405000
3,1.75,15210,1950,404000
3,2.25,2839,2003,401000
4,1.5,113691,1962,400000
3,1.75,8456,1970,400000
4,1,6458,1953,398000
3,1.5,7700,1959,390000
3,2,26600,1983,365000
3,1,8450,1962,365000
4,2.25,10270,1968,364000
4,2.5,7700,1990,363500
3,1.5,1110,1999,360000
3,1.5,6000,1911,360000
3,2.25,3800,2006,353000
3,3.25,1151,2008,349000
3,1,8581,1944,345500
3,2.5,5194,2004,343500
4,2.5,9701,1989,335000
3,2.5,3600,2014,329780
4,1,12040,1957,325000
3,2,7620,1947,320600
4,2.5,7379,1987,316000
3,2.5,9618,1992,315000
3,1.5,15053,1979,300000
3,2.25,6600,1990,289000
4,2.25,11997,1959,287000
4,2.5,3500,2014,282900
2,1,5940,1948,282150
2,1,6504,1950,275053
4,1.75,9966,1977,268000
3,1,9460,1961,265000
3,1.75,3800,1913,263000
3,1.75,10018,1978,260000
4,2.5,7800,1959,255000
3,2.5,4769,2005,254950
3,2.5,10608,1994,254000
3,1.75,1905,2005,242500
3,1.75,9837,1989,227000
4,2.5,9100,1978,220000
3,1.5,11100,1956,207000
3,1,5670,1944,170000
3,1,2800,1969,149000
6,5,18200,1933,3200000
4,3.75,20424,1999,2570000
4,3.25,10249,2011,1770000
5,2.5,19252,1965,1480000
5,4,6656,2008,1230000
5,2.5,4000,1910,1200000
6,4,6224,1945,1110000
5,3.5,5610,2014,1080000
3,2.75,8900,1971,1000000
3,2.5,10300,1992,995000
3,2.5,9158,1984,822000
3,1.75,32380,1951,808000
5,3.5,9305,1985,804000
4,2.5,5101,2005,775000
4,3.5,4573,2012,775000
4,2.5,11902,1993,747500
4,2.75,7650,1959,734000
3,2.75,10000,1962,678000
3,2,5000,1938,650000
4,2.5,10186,1985,650000
5,3.25,13087,1991,649000
4,2.75,9711,2014,649000
3,2.5,4166,1966,643403
3,1.75,3210,1928,626500
4,2,3622,1925,625000
4,3.25,11250,1980,624000
4,2.5,34498,1966,620000
3,2.5,4488,1998,617000
4,2.5,7140,1993,608000
4,2.75,208652,1940,590000
4,2.5,3720,2004,585000
4,3,1189,2000,582000
4,2.75,10918,1968,570000
5,2.75,6327,2007,562500
4,2.75,7140,1977,555000
4,2.5,7539,2006,550000
3,2.5,15985,1964,542000
4,2.5,3440,1928,542000
3,1.5,1963,2002,530000
2,1.5,1444,2007,525000
4,1.5,6360,1945,525000
6,2,8660,1925,516250
2,2,4675,2006,509000
3,2.5,9601,1977,505000
3,1.75,7875,1958,502550
3,3.5,1991,2014,499950
3,2.5,5600,1989,498688
3,2.25,13362,1977,480000
5,2.5,28480,1994,475000
3,2.25,1137,1999,475000
4,2.5,5001,2005,455000
3,2.5,8010,1998,445000
3,1.5,6988,1950,435000
4,2.75,5249,2003,430000
3,1.75,10005,1963,420000
4,2,4000,1907,417000
5,2.75,15781,1974,406550
3,2.5,12205,1990,402000
3,2.5,3755,1987,395000
2,1,3350,1925,393000
3,2.5,6396,2003,389950
3,2,6249,1952,382500
4,1.75,12518,1950,380000
2,1,4172,1946,370000
3,1.75,7705,1950,355000
3,1,16552,1971,354900
4,2.5,4762,2005,354000
3,3.25,1298,1999,350000
3,2.25,9929,1987,350000
4,1.75,7500,1956,344950
4,1.75,9472,1960,335000
3,1,3825,1917,335000
4,2.5,8458,1993,325000
4,2.75,9240,1949,325000
2,1,5120,1902,317500
4,2.75,18360,1979,315000
4,2.5,8400,1993,315000
2,1,10465,1951,295000
4,1.75,8162,1968,292500
4,2.25,7616,1979,291000
4,2.25,10950,1959,290000
1,0.75,1284,1928,290000
3,1.5,9125,1967,275000
3,2,7209,1978,260000
4,1.75,7276,1977,260000
4,1.5,7248,1955,259000
3,1.75,14087,1979,257500
2,1.5,8710,1967,252500
2,1,5650,1904,245000
3,2.5,3407,1992,245000
4,2.5,15188,1966,243500
3,2.25,10000,1978,242500
3,2.5,9864,1993,240000
3,1.75,18400,1954,234500
3,1,7187,1966,230000
3,1.5,8230,1954,227950
2,1,57499,1949,220500
3,1.5,7128,1954,212500
4,1,8906,1966,185000
4,1,6250,1962,175000
3,1,13939,1960,170500
3,2.25,8682,1985,160000
2,1,7275,1944,150000
4,3.5,8400,2013,1750000
4,2.25,6105,1905,1320000
4,3.25,10043,2011,1250000
3,1.75,6117,1951,1190000
4,2.5,10100,1968,981000
3,2.5,9577,1925,900000
2,1.75,7089,1952,850000
4,1,6300,1921,825000
4,3.5,57538,1996,824000
6,4.5,7500,1978,739000
5,4.25,42755,2000,734000
2,1.5,4250,1915,721000
3,2.5,7027,2004,715000
3,2.5,7200,1979,705000
3,1.75,8400,1959,685000
3,1.75,9652,1968,680000
3,1.5,3600,1907,675000
4,2.75,7102,1946,665000
4,2.25,8000,1971,655000
5,3.5,10018,2003,650000
4,2.25,11900,1976,649990
4,2.5,34981,1998,640000
4,1.5,13660,1952,625000
5,4.5,5562,2012,600000
3,3,35123,1984,599900
4,2.5,2432,1921,597000
4,2.25,6120,1951,587500
3,2,4000,1907,575000
2,1,2726,1920,575000
4,2.75,5988,2014,551000
3,2.5,4080,2003,550000
1,1,7560,1925,550000
4,3,35169,1986,550000
5,3,42316,1984,549900
3,2.25,14585,1981,545000
2,1,3060,1910,542000
4,2,6413,1950,537000
4,3,5085,1992,520000
3,2.5,4924,1996,480680
2,1,3400,1921,470450
4,2.5,7241,2001,469500
4,2.25,7350,1979,465000
3,2.5,47480,2007,460000
3,1,7000,1958,447000
3,2,2610,1987,444000
4,2.5,5553,2014,428900
2,1,4920,1911,425000
2,2.5,1263,2008,425000
2,1.5,4000,1950,410000
2,1.75,6250,1948,400950
4,2.5,204296,1980,400000
1,1,13679,1949,400000
3,1.5,32109,1975,400000
2,2,3865,2006,398000
4,1.75,8117,1975,395000
3,2,8910,1953,390000
4,3,5724,1983,390000
3,1,8329,1946,387500
3,2,4840,1936,382000
3,1.5,6774,1927,370000
2,2.25,2574,1992,364000
3,2.25,1180,2007,360000
5,2.25,9432,1973,359950
4,3.5,8763,1996,359000
3,2,21340,1980,354000
4,2.75,4627,1998,353000
4,1,7260,1959,351000
2,2.5,216344,1993,345000
3,1.75,5120,1949,335000
4,2,10622,1976,325000
4,2.75,13260,1979,320000
4,2,7767,1995,315000
4,2.5,7199,1989,305500
2,1,6720,1942,304950
5,2,9629,1960,302000
3,2.5,5845,2003,296000
3,1,33919,1954,290000
3,2,9550,1988,289000
3,1.75,6500,1958,280000
3,1,9605,1969,280000
3,2.5,7936,1996,280000
3,2.5,5799,1987,275000
4,1.75,6375,1977,263500
3,2.25,12000,1992,257000
2,1.75,7230,1938,245000
2,1.75,14500,1939,244500
3,1.75,8925,1957,239000
5,2.75,5885,1994,229950
3,1,7560,1958,218000
3,1.75,9750,1967,212000
4,2,8400,1991,207200
2,1.75,2159,1979,202200
3,1.75,16000,1978,180000
3,1.75,12000,1970,179900
3,1,3090,1903,167500
3,1,9465,1957,154500
3,1,7000,1908,130000
2,1,8382,1942,125000
3,1,6250,1950,115000
4,3,4500,1930,1280000
3,2.5,9930,1954,1260000
3,2.5,35273,1986,930000
5,2.75,7830,1955,835000
4,2.5,5000,2014,812000
4,3.5,2242,1930,770000
2,1.5,7632,1943,750000
3,2,3600,1925,735000
3,3,13129,1988,730000
3,2.5,35271,1997,725000
4,2.25,9870,1957,720000
4,2.75,12500,1976,704000
4,1.5,6010,1954,676101
4,2.5,8432,1998,664000
4,2.5,15000,1985,650000
4,2.5,9827,1995,649800
2,2,6804,1942,582500
3,3,5500,1991,570000
3,2.5,5080,1990,533600
3,1.75,3360,1927,532500
2,1,4000,1924,500000
3,1.5,1343,2007,490000
4,2.5,13360,2014,486940
3,1.75,105587,1980,482000
3,2,1358,2014,479950
3,2,4990,1916,477000
4,2.5,32450,1983,465000
3,1,145490,1915,465000
4,2.5,6567,2006,459950
3,2.25,10247,1968,450000
3,2.25,13630,1984,445000
3,2.5,4724,2002,444500
5,3,6000,1979,440000
1,1,2400,1918,439000
4,2.5,4504,2005,425000
2,1,5100,1928,417000
4,3.5,7125,2002,415000
3,2.5,3754,2013,414000
2,1,6380,1912,407000
4,1.5,11026,1952,400000
3,1,9403,1942,399000
2,1,8661,1946,399000
5,2.5,5670,2009,392000
3,1,10196,1957,383000
3,1.5,8560,1975,370900
3,2.5,3718,1987,369950
3,1.75,11220,1969,361000
4,2.25,7700,1976,359999
4,1.75,6396,1945,359000
4,2.5,7000,1979,355000
4,1.75,7700,1955,344900
3,1,5662,1920,343000
3,1.75,9635,1987,340000
3,1,14212,1981,335000
3,1.5,47480,1953,332220
3,2.5,3003,2009,330000
4,1,8136,1948,328000
3,2.5,6818,1993,325000
4,2.25,8499,1975,325000
3,1.75,30185,1976,320000
4,1,36356,1954,319000
3,1,8556,1971,319000
3,2.5,2516,2001,285000
3,2.5,7210,1986,276200
4,2.5,12500,1965,260000
3,2,7078,1991,257500
5,3.75,9900,1964,255000
5,1.75,7700,1962,250000
3,1.5,9126,1957,245000
4,1.75,9600,1946,240000
3,1,5898,1961,236000
3,1.5,10588,1947,230000
3,1,6099,1944,225000
2,1.75,8600,1985,210500
2,1,9750,1938,210000
3,1,7955,1964,194000
3,1,4875,1969,180000
2,1,3434,1920,175000
4,1,7298,1960,160000
7,3,14400,1910,2890000
5,3.75,10125,2014,1600000
4,3.5,9525,1999,1350000
3,3,8400,1947,1250000
4,2,8125,1918,1220000
4,2.5,10045,1993,920000
4,3.25,52707,1996,880000
3,2.5,35108,1995,820000
4,3.5,8808,2005,786000
4,2.5,34513,1996,775000
2,1.75,4000,1940,765000
4,2.75,5408,2005,722000
4,2,9000,1958,710000
4,2.75,4000,1993,689000
4,2.5,9600,1954,689000
4,2.5,13068,1978,680000
4,2.25,9546,1976,668500
3,1.75,3783,1927,615000
5,3.5,5562,1937,600000
2,1,7713,1930,599000
3,2.25,12000,1978,598500
3,3,7201,2014,589410
4,1.75,27122,1957,585000
5,2.75,5000,1951,577000
4,2.5,6247,1992,575000
4,1.75,7700,1964,570000
4,1,3194,1907,569500
4,1.75,7890,1950,569000
4,2.5,7936,1987,565000
3,2.5,103672,1990,560000
3,2,95396,1980,560000
3,2.5,4038,2005,541000
3,1.75,7875,1969,525000
4,1,4000,1920,525000
4,2.5,6598,2002,522000
2,3,10800,1984,505000
4,2.25,8196,1963,500000
3,2.5,2150,1900,499000
3,2,21883,1998,490500
4,2.5,8645,1985,490000
3,2.75,54707,1938,470000
3,1.75,4000,1953,460000
3,2.5,14096,1989,450000
3,2.5,10208,1954,450000
3,2,8086,1981,425000
2,2,4095,1918,425000
2,1,4558,1951,415000
3,1,8321,1941,401000
2,2.25,1841,2004,395000
2,1,4125,1909,392500
4,2.5,22215,1958,390000
3,2.5,3825,2011,375000
3,2,1480,1997,369000
3,2.5,1754,2007,365000
3,1,4489,1944,364500
2,1.75,1107,2006,360000
3,2,8091,2000,355000
4,2.25,2752,2014,352800
4,1,6000,1925,350000
3,1,7455,1964,350000
4,2.5,5831,2007,350000
4,2.5,4596,2014,349500
4,2.5,7366,1997,333000
3,1.75,9417,1954,330000
3,2.25,9597,1963,319000
3,1,7838,1977,316000
3,1,5150,1918,305000
3,1.5,14750,1933,300000
4,2.5,3000,2002,299000
